Generation,Best,Worst,Average
807,56,27,44.5625
808,55,26,43.229166666666664
809,55,12,42.479166666666664
810,54,29,42.979166666666664
811,58,28,43.854166666666664
812,54,26,41.8125
813,56,31,45.5
814,55,27,42.979166666666664
815,56,28,43.541666666666664
816,59,28,43.083333333333336
817,55,29,43.770833333333336
818,57,21,43.416666666666664
819,53,31,42.625
820,61,31,44.583333333333336
821,61,25,42.125
822,52,17,41.041666666666664
823,57,9,42.229166666666664
824,56,27,43.895833333333336
825,55,27,43.708333333333336
826,52,21,41.75
827,55,8,40.9375
828,57,26,43.354166666666664
829,54,23,42.25
830,58,21,42.979166666666664
831,51,25,43.166666666666664
832,54,28,42.833333333333336
833,56,28,44.1875
834,58,31,43.354166666666664
835,55,31,44.083333333333336
836,58,33,43.645833333333336
837,54,21,41.895833333333336
838,58,25,42.625
839,55,31,44.375
840,55,13,42.229166666666664
841,54,25,42.125
842,54,6,41.958333333333336
843,58,8,40.229166666666664
844,55,21,42.645833333333336
845,55,30,43.395833333333336
846,53,31,43.041666666666664
847,57,18,42.125
848,53,30,43.75
849,56,15,43.25
850,56,30,42.645833333333336
851,55,17,42.479166666666664
852,61,25,43.958333333333336
853,56,32,42.375
854,52,19,42.770833333333336
855,53,31,41.5
856,58,32,44.166666666666664
857,52,27,42.625
858,56,26,43.083333333333336
859,51,20,42.541666666666664
860,54,5,41.375
861,55,26,41.395833333333336
862,59,16,41.5625
863,54,27,42.8125
864,62,32,44.520833333333336
865,53,23,42.208333333333336
866,56,13,41.125
867,52,8,40.125
868,56,22,40.479166666666664
869,57,11,40.479166666666664
870,56,20,40.979166666666664
871,54,22,42.5625
872,54,17,41.333333333333336
873,57,17,41.791666666666664
874,59,25,42.6875
875,53,30,41.375
876,54,25,42.020833333333336
877,53,31,42.8125
878,60,27,40.979166666666664
879,55,21,41.5625
880,59,14,42.229166666666664
881,56,14,41.3125
882,53,23,42.770833333333336
883,58,14,43.041666666666664
884,53,31,42.229166666666664
885,55,22,41.645833333333336
886,60,37,45.75
887,52,24,44.041666666666664
888,54,29,42.0625
889,55,25,42.6875
890,54,17,40.895833333333336
891,56,20,41.770833333333336
892,54,15,42.916666666666664
893,54,30,43.208333333333336
894,55,18,42.645833333333336
895,60,20,43.729166666666664
896,56,14,41.166666666666664
897,54,21,41.166666666666664
898,53,12,42.833333333333336
899,58,24,42.270833333333336
900,58,21,42.854166666666664
901,56,21,43.791666666666664
902,56,31,44.895833333333336
903,54,14,42.1875
904,55,21,43.916666666666664
905,54,17,42.729166666666664
906,51,33,43.104166666666664
907,54,22,41.666666666666664
908,54,7,41.645833333333336
909,55,18,41.0
910,55,25,41.854166666666664
911,57,11,41.708333333333336
912,53,22,41.5625
913,57,25,42.354166666666664
914,55,19,40.9375
915,53,32,44.708333333333336
916,53,23,41.4375
917,50,30,42.270833333333336
918,55,28,43.645833333333336
919,57,25,43.895833333333336
920,58,33,43.916666666666664
921,57,26,42.604166666666664
922,55,17,41.770833333333336
923,56,23,43.041666666666664
924,56,19,43.083333333333336
925,54,32,43.958333333333336
926,60,25,44.25
927,55,29,42.9375
928,53,28,43.333333333333336
929,54,17,41.833333333333336
930,54,23,41.979166666666664
931,54,25,44.395833333333336
932,58,16,42.854166666666664
933,51,25,42.416666666666664
934,56,11,41.875
935,54,10,41.0
936,56,24,43.895833333333336
937,52,12,42.666666666666664
938,54,17,41.4375
939,53,28,43.520833333333336
940,50,26,42.958333333333336
941,59,23,42.9375
942,53,15,42.354166666666664
943,54,30,42.583333333333336
944,62,31,43.708333333333336
