Generation,Best,Worst,Average
318,57,17,43.1875
319,52,7,39.645833333333336
320,54,13,39.645833333333336
321,53,13,41.895833333333336
322,62,10,40.666666666666664
323,57,13,42.770833333333336
324,51,11,39.020833333333336
325,56,17,42.458333333333336
326,57,9,42.583333333333336
327,55,21,41.979166666666664
328,56,16,43.354166666666664
329,58,12,40.770833333333336
330,58,7,41.604166666666664
331,55,0,38.5625
332,59,22,41.75
333,54,15,40.541666666666664
334,57,9,39.375
335,55,12,39.645833333333336
336,54,0,40.0
337,57,27,43.354166666666664
338,53,0,40.375
339,58,11,39.3125
340,58,19,42.666666666666664
341,51,15,42.145833333333336
342,53,12,39.541666666666664
343,53,9,39.145833333333336
344,55,6,39.770833333333336
345,58,11,40.25
346,54,22,42.958333333333336
347,55,24,42.333333333333336
348,58,28,42.708333333333336
349,54,13,42.208333333333336
350,52,7,34.0625
351,57,6,37.958333333333336
352,53,9,39.895833333333336
353,57,9,37.916666666666664
354,51,13,37.125
355,56,14,38.8125
356,51,7,38.916666666666664
357,59,16,41.833333333333336
358,53,7,39.833333333333336
359,55,10,39.458333333333336
360,60,8,41.354166666666664
361,52,8,36.229166666666664
362,53,9,39.229166666666664
363,55,7,40.0625
364,56,9,37.916666666666664
365,55,10,38.0
366,56,16,41.708333333333336
367,52,9,38.958333333333336
368,56,13,42.083333333333336
369,53,11,37.645833333333336
370,54,11,39.520833333333336
371,53,18,40.458333333333336
372,52,19,40.145833333333336
373,54,5,37.666666666666664
374,50,8,37.770833333333336
375,54,6,37.479166666666664
376,60,17,41.583333333333336
377,54,14,39.208333333333336
378,58,19,41.5625
379,54,10,37.708333333333336
380,54,16,42.666666666666664
381,54,22,41.8125
382,59,8,41.583333333333336
383,55,7,38.416666666666664
384,56,10,42.1875
385,53,8,38.854166666666664
386,55,10,39.4375
387,54,18,40.854166666666664
388,55,12,38.854166666666664
389,54,11,41.666666666666664
390,52,10,40.25
391,64,13,40.458333333333336
392,56,14,41.229166666666664
393,57,21,40.708333333333336
394,53,9,40.9375
395,55,7,39.6875
396,51,23,40.5625
397,56,9,40.333333333333336
398,53,13,40.895833333333336
399,53,11,39.8125
400,54,9,39.5
401,56,21,41.020833333333336
402,58,18,39.3125
403,53,18,39.791666666666664
404,52,25,40.9375
