Generation,Best,Worst,Average
445,52,7,39.916666666666664
446,54,10,40.395833333333336
447,52,21,39.291666666666664
448,52,10,38.083333333333336
449,55,15,40.958333333333336
450,54,10,40.25
451,56,8,37.9375
452,57,10,38.916666666666664
453,54,15,41.6875
454,54,6,39.020833333333336
455,55,7,37.5
456,50,10,40.75
457,52,21,41.854166666666664
458,55,9,40.020833333333336
459,58,17,41.895833333333336
460,53,9,38.479166666666664
461,55,19,41.270833333333336
462,55,8,38.145833333333336
463,54,6,40.0625
464,58,11,37.708333333333336
465,54,11,40.333333333333336
466,54,10,41.1875
467,53,11,38.9375
468,56,12,39.229166666666664
469,56,8,39.229166666666664
470,50,16,40.395833333333336
471,51,12,36.291666666666664
472,55,6,37.166666666666664
473,53,14,37.416666666666664
474,63,9,39.875
475,55,18,40.75
476,54,10,38.729166666666664
477,56,8,41.770833333333336
478,57,8,39.583333333333336
479,56,9,40.020833333333336
480,54,6,39.708333333333336
481,52,11,38.458333333333336
482,53,14,38.791666666666664
483,57,18,39.5625
484,56,9,38.229166666666664
485,53,15,38.791666666666664
486,54,8,38.270833333333336
487,55,19,38.520833333333336
488,54,10,36.208333333333336
489,53,7,37.145833333333336
490,53,4,38.833333333333336
491,55,8,38.895833333333336
492,52,10,36.583333333333336
493,55,7,38.708333333333336
494,59,12,37.979166666666664
495,53,14,38.916666666666664
496,53,8,36.520833333333336
497,54,6,39.354166666666664
498,53,8,39.75
499,56,13,39.333333333333336
500,57,7,37.104166666666664
501,54,14,38.979166666666664
502,54,7,39.354166666666664
503,56,17,39.666666666666664
504,57,6,41.583333333333336
505,58,16,40.604166666666664
506,54,13,39.520833333333336
507,50,5,36.0625
508,59,9,39.479166666666664
509,54,0,37.583333333333336
510,51,13,38.770833333333336
511,56,7,40.875
512,58,8,38.666666666666664
513,53,12,41.041666666666664
514,53,11,38.145833333333336
515,54,22,40.0625
516,52,20,42.083333333333336
517,57,10,41.25
518,54,13,40.75
519,55,9,41.020833333333336
520,56,8,37.6875
521,56,9,40.041666666666664
522,51,7,37.583333333333336
523,54,10,38.875
524,60,10,38.8125
525,51,6,38.375
526,58,15,40.8125
527,56,6,39.541666666666664
528,54,15,40.145833333333336
529,53,9,40.6875
530,53,12,37.729166666666664
531,54,6,40.541666666666664
532,57,16,40.1875
533,54,14,40.6875
534,53,9,38.833333333333336
535,53,7,36.916666666666664
536,55,9,38.854166666666664
537,55,16,39.75
538,56,7,39.5625
539,56,7,38.625
540,55,10,40.1875
541,59,9,38.8125
542,55,22,41.291666666666664
543,54,10,41.104166666666664
544,54,9,39.5625
545,55,18,41.4375
546,56,6,38.145833333333336
547,54,7,37.770833333333336
548,54,7,36.604166666666664
549,56,8,41.333333333333336
550,55,7,39.229166666666664
551,54,8,38.0
552,54,11,38.854166666666664
553,54,7,37.0625
554,54,9,40.6875
555,51,12,37.979166666666664
556,59,11,41.833333333333336
557,58,10,42.020833333333336
558,54,9,38.708333333333336
559,54,5,39.229166666666664
560,56,7,41.125
561,58,14,39.1875
562,53,18,39.041666666666664
563,55,21,42.270833333333336
564,55,11,37.666666666666664
565,52,26,42.770833333333336
566,57,7,37.0625
567,51,9,39.3125
568,53,8,39.770833333333336
569,55,10,39.666666666666664
570,54,10,42.1875
571,52,8,40.25
572,55,9,39.958333333333336
573,54,7,38.8125
574,55,21,41.395833333333336
575,54,19,42.291666666666664
576,58,10,42.125
577,58,17,41.833333333333336
578,53,21,40.4375
579,52,7,36.041666666666664
580,51,7,35.625
581,54,9,38.666666666666664
582,57,11,39.770833333333336
583,54,6,39.6875
584,56,11,39.479166666666664
585,56,6,37.208333333333336
586,57,10,39.458333333333336
587,54,14,37.0
588,58,6,38.395833333333336
589,58,6,39.166666666666664
590,57,12,41.0625
591,52,16,42.3125
592,54,8,40.833333333333336
593,54,11,40.104166666666664
594,55,12,38.875
595,55,7,36.541666666666664
596,52,6,37.5
597,51,9,37.604166666666664
598,56,7,40.083333333333336
599,55,13,37.333333333333336
600,54,9,39.6875
601,54,19,43.375
602,52,5,39.208333333333336
603,56,8,42.4375
604,54,10,38.8125
605,58,9,40.583333333333336
606,50,7,39.333333333333336
607,60,9,40.541666666666664
608,53,8,38.708333333333336
609,55,4,41.895833333333336
610,54,7,38.8125
611,56,20,42.729166666666664
612,52,8,34.791666666666664
613,56,11,41.458333333333336
614,52,11,39.479166666666664
615,55,4,42.354166666666664
616,52,6,38.791666666666664
617,56,11,40.395833333333336
618,56,11,42.458333333333336
619,54,8,41.4375
620,55,13,40.416666666666664
621,55,9,39.854166666666664
622,54,17,40.958333333333336
623,53,8,34.604166666666664
624,58,5,37.854166666666664
625,54,8,34.395833333333336
626,57,9,38.4375
627,52,11,41.479166666666664
628,54,6,39.604166666666664
629,56,10,39.354166666666664
630,53,7,35.520833333333336
631,56,11,40.291666666666664
632,56,9,42.979166666666664
633,57,10,38.729166666666664
634,57,10,39.541666666666664
635,52,9,38.458333333333336
636,55,7,38.25
637,58,10,41.666666666666664
638,56,10,41.041666666666664
639,56,11,40.458333333333336
640,54,13,41.1875
641,53,7,37.541666666666664
642,55,13,40.75
643,56,11,39.895833333333336
644,51,9,39.229166666666664
645,50,9,39.25
646,54,12,41.770833333333336
647,53,24,42.333333333333336
648,55,10,43.229166666666664
649,54,7,37.458333333333336
650,53,15,38.458333333333336
651,56,8,40.125
